ProjectSlug,NoisePercent,RepetitionSeed,MeanAPFD,MeanAPFDc,SourceType
SonarSource__sonarqube,20,15,0.8107354873803699,0.8269748226273377,ORIGINAL_AFFECTED
SonarSource__sonarqube,20,16,0.7927577173488344,0.7819626823956236,ORIGINAL_AFFECTED
SonarSource__sonarqube,20,17,0.788833374713755,0.7616461893761606,ORIGINAL_AFFECTED
SonarSource__sonarqube,20,18,0.7676797658782615,0.7607269171554102,ORIGINAL_AFFECTED
SonarSource__sonarqube,20,19,0.8023729438563276,0.7851977550337718,ORIGINAL_AFFECTED
SonarSource__sonarqube,20,20,0.8580438128631427,0.8251607620875879,ORIGINAL_AFFECTED
SonarSource__sonarqube,20,21,0.7899117300546504,0.7821682710081949,ORIGINAL_AFFECTED
SonarSource__sonarqube,20,22,0.732913884576434,0.7296857612205068,ORIGINAL_AFFECTED
SonarSource__sonarqube,20,23,0.87681789146581,0.8457183965427765,ORIGINAL_AFFECTED
SonarSource__sonarqube,20,24,0.8248152204826196,0.797772299527186,ORIGINAL_AFFECTED
SonarSource__sonarqube,20,25,0.7733870403663313,0.7747392648407531,ORIGINAL_AFFECTED
SonarSource__sonarqube,20,26,0.8804136435115268,0.8306634867226632,ORIGINAL_AFFECTED
SonarSource__sonarqube,20,27,0.7652890767785906,0.7681356335989701,ORIGINAL_AFFECTED
SonarSource__sonarqube,20,28,0.7946190274838115,0.76476582997715,ORIGINAL_AFFECTED
SonarSource__sonarqube,20,29,0.8322539481915242,0.8198477081312766,ORIGINAL_AFFECTED
SonarSource__sonarqube,20,30,0.7901395927416112,0.7560633677725115,ORIGINAL_AFFECTED
SonarSource__sonarqube,25,1,0.8425448102473948,0.8248425778604679,ORIGINAL_AFFECTED
SonarSource__sonarqube,25,2,0.7856487541095324,0.7927614613741726,ORIGINAL_AFFECTED
SonarSource__sonarqube,25,3,0.8435877510362533,0.8301648733908076,ORIGINAL_AFFECTED
SonarSource__sonarqube,25,4,0.816533625145845,0.8129153752710918,ORIGINAL_AFFECTED
SonarSource__sonarqube,25,5,0.8579295964654684,0.8087846874622853,ORIGINAL_AFFECTED
SonarSource__sonarqube,25,6,0.8148263716356187,0.7893509536522388,ORIGINAL_AFFECTED
SonarSource__sonarqube,25,7,0.8016827673099881,0.7984860911409343,ORIGINAL_AFFECTED
SonarSource__sonarqube,25,8,0.8011088090475337,0.7783367688518641,ORIGINAL_AFFECTED
SonarSource__sonarqube,25,9,0.7971665751150054,0.7672409982656939,ORIGINAL_AFFECTED
SonarSource__sonarqube,25,10,0.790253493850562,0.7891969949201596,ORIGINAL_AFFECTED
SonarSource__sonarqube,25,11,0.8251025751781411,0.7837075421766218,ORIGINAL_AFFECTED
SonarSource__sonarqube,25,12,0.8751651142955735,0.8502227974441728,ORIGINAL_AFFECTED
SonarSource__sonarqube,25,13,0.8246273821328828,0.816686241146868,ORIGINAL_AFFECTED
SonarSource__sonarqube,25,14,0.8122143234331085,0.7879151279077361,ORIGINAL_AFFECTED
SonarSource__sonarqube,25,15,0.8097387751924936,0.81164141236955,ORIGINAL_AFFECTED
SonarSource__sonarqube,25,16,0.8042173095552817,0.7756418994571813,ORIGINAL_AFFECTED
SonarSource__sonarqube,25,17,0.8362335510585126,0.8191207832940685,ORIGINAL_AFFECTED
SonarSource__sonarqube,25,18,0.8025743394674801,0.7973929435723132,ORIGINAL_AFFECTED
SonarSource__sonarqube,25,19,0.8252440575290048,0.7997589559768356,ORIGINAL_AFFECTED
SonarSource__sonarqube,25,20,0.8607075449786816,0.8317960835734729,ORIGINAL_AFFECTED
SonarSource__sonarqube,25,21,0.8140490126790851,0.8159466166665794,ORIGINAL_AFFECTED
SonarSource__sonarqube,25,22,0.7646947358763772,0.7361314747631457,ORIGINAL_AFFECTED
SonarSource__sonarqube,25,23,0.8766466184802838,0.8376406055776764,ORIGINAL_AFFECTED
SonarSource__sonarqube,25,24,0.830093779446293,0.7970321511677799,ORIGINAL_AFFECTED
SonarSource__sonarqube,25,25,0.8065323756982815,0.799225673913598,ORIGINAL_AFFECTED
SonarSource__sonarqube,25,26,0.8823955393265075,0.8482633248111467,ORIGINAL_AFFECTED
SonarSource__sonarqube,25,27,0.7902084593041129,0.77817451818748,ORIGINAL_AFFECTED
SonarSource__sonarqube,25,28,0.7840452731131868,0.7567222675576276,ORIGINAL_AFFECTED
SonarSource__sonarqube,25,29,0.8266888242851123,0.8126617597356189,ORIGINAL_AFFECTED
SonarSource__sonarqube,25,30,0.7835003827352448,0.7458717031043799,ORIGINAL_AFFECTED
SonarSource__sonarqube,30,1,0.834885446232407,0.8186858721129228,ORIGINAL_AFFECTED
SonarSource__sonarqube,30,2,0.7763241995467273,0.7861599104156886,ORIGINAL_AFFECTED
SonarSource__sonarqube,30,3,0.8407186577268716,0.8271684793706788,ORIGINAL_AFFECTED
SonarSource__sonarqube,30,4,0.8730017925196997,0.834872334900157,ORIGINAL_AFFECTED
SonarSource__sonarqube,30,5,0.853830262646045,0.8039753132476368,ORIGINAL_AFFECTED
SonarSource__sonarqube,30,6,0.7982142036145675,0.7797246532027962,ORIGINAL_AFFECTED
SonarSource__sonarqube,30,7,0.7962781407399394,0.7929030743453644,ORIGINAL_AFFECTED
SonarSource__sonarqube,30,8,0.8094954421396643,0.7835047855934076,ORIGINAL_AFFECTED
SonarSource__sonarqube,30,9,0.8303452967964663,0.8011799969216462,ORIGINAL_AFFECTED
SonarSource__sonarqube,30,10,0.8260074865187446,0.7878265568082258,ORIGINAL_AFFECTED
SonarSource__sonarqube,30,11,0.8181444661530307,0.7786713674882331,ORIGINAL_AFFECTED
SonarSource__sonarqube,30,12,0.8837316905520448,0.8592264569073627,ORIGINAL_AFFECTED
SonarSource__sonarqube,30,13,0.8209762847702374,0.8202516474288769,ORIGINAL_AFFECTED
SonarSource__sonarqube,30,14,0.8386275897730832,0.8201339834439141,ORIGINAL_AFFECTED
SonarSource__sonarqube,30,15,0.8299988110579326,0.8377930857906744,ORIGINAL_AFFECTED
SonarSource__sonarqube,30,16,0.8572954391204268,0.8349983178830689,ORIGINAL_AFFECTED
SonarSource__sonarqube,30,17,0.820237579149642,0.8057218098756134,ORIGINAL_AFFECTED
SonarSource__sonarqube,30,18,0.840948846504496,0.815346062570742,ORIGINAL_AFFECTED
SonarSource__sonarqube,30,19,0.8553114843937268,0.8285686449059331,ORIGINAL_AFFECTED
SonarSource__sonarqube,30,20,0.8584916475545058,0.8211275290073727,ORIGINAL_AFFECTED
SonarSource__sonarqube,30,21,0.8180224822116751,0.8114580206405487,ORIGINAL_AFFECTED
SonarSource__sonarqube,30,22,0.792843959684288,0.758331906874389,ORIGINAL_AFFECTED
SonarSource__sonarqube,30,23,0.8649279407937135,0.8284378417802153,ORIGINAL_AFFECTED
SonarSource__sonarqube,30,24,0.8169286100502647,0.7766574403823282,ORIGINAL_AFFECTED
SonarSource__sonarqube,30,25,0.7933137001274484,0.7927865574694546,ORIGINAL_AFFECTED
SonarSource__sonarqube,30,26,0.8775882080426335,0.8426114829726472,ORIGINAL_AFFECTED
SonarSource__sonarqube,30,27,0.7760018986261751,0.7759509796177558,ORIGINAL_AFFECTED
SonarSource__sonarqube,30,28,0.7821188616058342,0.7615190861402966,ORIGINAL_AFFECTED
SonarSource__sonarqube,30,29,0.8614703846304,0.8279563191291618,ORIGINAL_AFFECTED
SonarSource__sonarqube,30,30,0.7883825739511834,0.7589346649963802,ORIGINAL_AFFECTED
SonarSource__sonarqube,40,1,0.8567588480506435,0.829573325740114,ORIGINAL_AFFECTED
SonarSource__sonarqube,40,2,0.7728191448220693,0.7817837686073199,ORIGINAL_AFFECTED
SonarSource__sonarqube,40,3,0.8307336349492367,0.8131395970375275,ORIGINAL_AFFECTED
SonarSource__sonarqube,40,4,0.8675798727324376,0.8327893587045238,ORIGINAL_AFFECTED
SonarSource__sonarqube,40,5,0.8388050096233406,0.7841068549897638,ORIGINAL_AFFECTED
SonarSource__sonarqube,40,6,0.8033698514000316,0.7745112184261883,ORIGINAL_AFFECTED
SonarSource__sonarqube,40,7,0.7856626770335633,0.787402816647736,ORIGINAL_AFFECTED
SonarSource__sonarqube,40,8,0.7958364397983274,0.7708642532595881,ORIGINAL_AFFECTED
SonarSource__sonarqube,40,9,0.8158400557969078,0.7858633753062404,ORIGINAL_AFFECTED
SonarSource__sonarqube,40,10,0.8478745261759113,0.7965810165810079,ORIGINAL_AFFECTED
SonarSource__sonarqube,40,11,0.8427769754659485,0.7989818038285542,ORIGINAL_AFFECTED
SonarSource__sonarqube,40,12,0.873150365099783,0.8525148854912614,ORIGINAL_AFFECTED
SonarSource__sonarqube,40,13,0.8470200311279945,0.8303369949275409,ORIGINAL_AFFECTED
SonarSource__sonarqube,40,14,0.8225155355237185,0.8093283925102319,ORIGINAL_AFFECTED
SonarSource__sonarqube,40,15,0.8451330717216161,0.8129253615289301,ORIGINAL_AFFECTED
SonarSource__sonarqube,40,16,0.8652992222889669,0.8494300045513282,ORIGINAL_AFFECTED
SonarSource__sonarqube,40,17,0.8106226823894129,0.7963999385656446,ORIGINAL_AFFECTED
SonarSource__sonarqube,40,18,0.8202801859549222,0.7962466316867145,ORIGINAL_AFFECTED
SonarSource__sonarqube,40,19,0.8504503471073015,0.8345982252081559,ORIGINAL_AFFECTED
SonarSource__sonarqube,40,20,0.8527863060447572,0.803361419033083,ORIGINAL_AFFECTED
SonarSource__sonarqube,40,21,0.8265192513287968,0.8277360097881546,ORIGINAL_AFFECTED
SonarSource__sonarqube,40,22,0.7897190235761326,0.7677428943176243,ORIGINAL_AFFECTED
SonarSource__sonarqube,40,23,0.8672145913327662,0.828231593319091,ORIGINAL_AFFECTED
SonarSource__sonarqube,40,24,0.8008637590403237,0.755917610490451,ORIGINAL_AFFECTED
SonarSource__sonarqube,40,25,0.8523115138391908,0.8184887737252923,ORIGINAL_AFFECTED
SonarSource__sonarqube,40,26,0.8780877423138831,0.8479930487526495,ORIGINAL_AFFECTED
SonarSource__sonarqube,40,27,0.7880284081738838,0.7794888120167327,ORIGINAL_AFFECTED
SonarSource__sonarqube,40,28,0.7935547759726949,0.7518524564704262,ORIGINAL_AFFECTED
SonarSource__sonarqube,40,29,0.8644709252428266,0.8340020526672907,ORIGINAL_AFFECTED
SonarSource__sonarqube,40,30,0.8392076326786724,0.8303416724415,ORIGINAL_AFFECTED
SonarSource__sonarqube,50,1,0.8479466373504065,0.8202736226914537,ORIGINAL_AFFECTED
SonarSource__sonarqube,50,2,0.8130116657289067,0.8117648882949624,ORIGINAL_AFFECTED
SonarSource__sonarqube,50,3,0.8274894572605741,0.8164236987342581,ORIGINAL_AFFECTED
SonarSource__sonarqube,50,4,0.8694807625365055,0.8389977031827025,ORIGINAL_AFFECTED
SonarSource__sonarqube,50,5,0.8477387792394757,0.7941371696272101,ORIGINAL_AFFECTED
SonarSource__sonarqube,50,6,0.7846257452718604,0.759130207221269,ORIGINAL_AFFECTED
SonarSource__sonarqube,50,7,0.8193485028756401,0.7898102349442361,ORIGINAL_AFFECTED
SonarSource__sonarqube,50,8,0.7927451307409518,0.7609503241409152,ORIGINAL_AFFECTED
SonarSource__sonarqube,50,9,0.8352305102428604,0.7866248723675727,ORIGINAL_AFFECTED
SonarSource__sonarqube,50,10,0.8411935392750647,0.7914515949836692,ORIGINAL_AFFECTED
SonarSource__sonarqube,50,11,0.845581359036667,0.8024580714824947,ORIGINAL_AFFECTED
SonarSource__sonarqube,50,12,0.8605924624302539,0.8346140563352086,ORIGINAL_AFFECTED
SonarSource__sonarqube,50,13,0.8330604193620418,0.8083682219781076,ORIGINAL_AFFECTED
SonarSource__sonarqube,50,14,0.8409625489062189,0.8378166391317139,ORIGINAL_AFFECTED
SonarSource__sonarqube,50,15,0.8445890140564533,0.8173329417111915,ORIGINAL_AFFECTED
SonarSource__sonarqube,50,16,0.8565831164828877,0.8422054251188539,ORIGINAL_AFFECTED
SonarSource__sonarqube,50,17,0.8437989596973741,0.7938702980154905,ORIGINAL_AFFECTED
SonarSource__sonarqube,50,18,0.875555273524428,0.8355788189831658,ORIGINAL_AFFECTED
SonarSource__sonarqube,50,19,0.8406206224415258,0.8177115158970372,ORIGINAL_AFFECTED
SonarSource__sonarqube,50,20,0.8492815246253486,0.805564497962031,ORIGINAL_AFFECTED
SonarSource__sonarqube,50,21,0.8741820617493284,0.8368107659683043,ORIGINAL_AFFECTED
SonarSource__sonarqube,50,22,0.7802934416748291,0.7699580406260075,ORIGINAL_AFFECTED
SonarSource__sonarqube,50,23,0.8555857544715078,0.8217844228195856,ORIGINAL_AFFECTED
SonarSource__sonarqube,50,24,0.7943713532258793,0.7471734169347166,ORIGINAL_AFFECTED
SonarSource__sonarqube,50,25,0.8359385638274107,0.7934329782447167,ORIGINAL_AFFECTED
SonarSource__sonarqube,50,26,0.8683900081037613,0.8305591563497856,ORIGINAL_AFFECTED
SonarSource__sonarqube,50,27,0.808829555145881,0.7813533393355272,ORIGINAL_AFFECTED
SonarSource__sonarqube,50,28,0.8042854341751609,0.7651865762963621,ORIGINAL_AFFECTED
SonarSource__sonarqube,50,29,0.8491260191360429,0.8172279538412145,ORIGINAL_AFFECTED
SonarSource__sonarqube,50,30,0.8222372366758772,0.8110895332149436,ORIGINAL_AFFECTED
apache__curator,0,1,0.4759450171821306,0.3528574324256965,ORIGINAL_AFFECTED
apache__curator,0,2,0.4759450171821306,0.3528574324256965,ORIGINAL_AFFECTED
apache__curator,0,3,0.4759450171821306,0.3528574324256965,ORIGINAL_AFFECTED
apache__curator,0,4,0.4759450171821306,0.3528574324256965,ORIGINAL_AFFECTED
apache__curator,0,5,0.4759450171821306,0.3528574324256965,ORIGINAL_AFFECTED
apache__curator,0,6,0.4759450171821306,0.3528574324256965,ORIGINAL_AFFECTED
apache__curator,0,7,0.4759450171821306,0.3528574324256965,ORIGINAL_AFFECTED
apache__curator,0,8,0.4759450171821306,0.3528574324256965,ORIGINAL_AFFECTED
apache__curator,0,9,0.4759450171821306,0.3528574324256965,ORIGINAL_AFFECTED
apache__curator,0,10,0.4759450171821306,0.3528574324256965,ORIGINAL_AFFECTED
apache__curator,0,11,0.4759450171821306,0.3528574324256965,ORIGINAL_AFFECTED
apache__curator,0,12,0.4759450171821306,0.3528574324256965,ORIGINAL_AFFECTED
apache__curator,0,13,0.4759450171821306,0.3528574324256965,ORIGINAL_AFFECTED
apache__curator,0,14,0.4759450171821306,0.3528574324256965,ORIGINAL_AFFECTED
apache__curator,0,15,0.4759450171821306,0.3528574324256965,ORIGINAL_AFFECTED
apache__curator,0,16,0.4759450171821306,0.3528574324256965,ORIGINAL_AFFECTED
apache__curator,0,17,0.4759450171821306,0.3528574324256965,ORIGINAL_AFFECTED
apache__curator,0,18,0.4759450171821306,0.3528574324256965,ORIGINAL_AFFECTED
apache__curator,0,19,0.4759450171821306,0.3528574324256965,ORIGINAL_AFFECTED
apache__curator,0,20,0.4759450171821306,0.3528574324256965,ORIGINAL_AFFECTED
apache__curator,0,21,0.4759450171821306,0.3528574324256965,ORIGINAL_AFFECTED
apache__curator,0,22,0.4759450171821306,0.3528574324256965,ORIGINAL_AFFECTED
apache__curator,0,23,0.4759450171821306,0.3528574324256965,ORIGINAL_AFFECTED
apache__curator,0,24,0.4759450171821306,0.3528574324256965,ORIGINAL_AFFECTED
apache__curator,0,25,0.4759450171821306,0.3528574324256965,ORIGINAL_AFFECTED
apache__curator,0,26,0.4759450171821306,0.3528574324256965,ORIGINAL_AFFECTED
apache__curator,0,27,0.4759450171821306,0.3528574324256965,ORIGINAL_AFFECTED
apache__curator,0,28,0.4759450171821306,0.3528574324256965,ORIGINAL_AFFECTED
apache__curator,0,29,0.4759450171821306,0.3528574324256965,ORIGINAL_AFFECTED
apache__curator,0,30,0.4759450171821306,0.3528574324256965,ORIGINAL_AFFECTED
apache__curator,5,1,0.5504009163802979,0.4235907239502048,ORIGINAL_AFFECTED
apache__curator,5,2,0.709049255441008,0.7513755770952781,ORIGINAL_AFFECTED
apache__curator,5,3,0.4948453608247423,0.44311965658729,ORIGINAL_AFFECTED
apache__curator,5,4,0.8470790378006874,0.7944016733322369,ORIGINAL_AFFECTED
apache__curator,5,5,0.4289805269186713,0.5200530069767633,ORIGINAL_AFFECTED
apache__curator,5,6,0.5916380297823597,0.4817946936296243,ORIGINAL_AFFECTED
apache__curator,5,7,0.718213058419244,0.5806086116186524,ORIGINAL_AFFECTED
apache__curator,5,8,0.1580756013745705,0.1878635599958495,ORIGINAL_AFFECTED
apache__curator,5,9,0.6305841924398625,0.4735332249471506,ORIGINAL_AFFECTED
apache__curator,5,10,0.5114547537227949,0.672919663659629,ORIGINAL_AFFECTED
apache__curator,5,11,0.4788087056128293,0.4861782310468,ORIGINAL_AFFECTED
apache__curator,5,12,0.7119129438717067,0.6158080763013376,ORIGINAL_AFFECTED
apache__curator,5,13,0.5349369988545247,0.3979915881674833,ORIGINAL_AFFECTED
apache__curator,5,14,0.5091638029782359,0.5292959123903781,ORIGINAL_AFFECTED
apache__curator,5,15,0.513745704467354,0.4969506893072656,ORIGINAL_AFFECTED
apache__curator,5,16,0.5040091638029782,0.5293692213504528,ORIGINAL_AFFECTED
apache__curator,5,17,0.6156930126002291,0.6374715419145257,ORIGINAL_AFFECTED
apache__curator,5,18,0.7371134020618557,0.6598356885099441,ORIGINAL_AFFECTED
apache__curator,5,19,0.6305841924398625,0.5776387052725149,ORIGINAL_AFFECTED
apache__curator,5,20,0.347651775486827,0.4642029311279781,ORIGINAL_AFFECTED
apache__curator,5,21,0.4879725085910653,0.5361166762208773,ORIGINAL_AFFECTED
apache__curator,5,22,0.4639175257731959,0.3929089574080959,ORIGINAL_AFFECTED
apache__curator,5,23,0.4484536082474227,0.3628014552887821,ORIGINAL_AFFECTED
apache__curator,5,24,0.5698739977090492,0.5142986437398782,ORIGINAL_AFFECTED
apache__curator,5,25,0.6254295532646048,0.6751594005424317,ORIGINAL_AFFECTED
apache__curator,5,26,0.640893470790378,0.5308361273736294,ORIGINAL_AFFECTED
apache__curator,5,27,0.513745704467354,0.4911821533762144,ORIGINAL_AFFECTED
apache__curator,5,28,0.5177548682703321,0.4982628475014221,ORIGINAL_AFFECTED
apache__curator,5,29,0.5240549828178694,0.5132457621099434,ORIGINAL_AFFECTED
apache__curator,5,30,0.493127147766323,0.6356857315030274,ORIGINAL_AFFECTED
apache__curator,10,1,0.6815578465063001,0.667947417992961,ORIGINAL_AFFECTED
apache__curator,10,2,0.6443298969072164,0.6130235227752632,ORIGINAL_AFFECTED
apache__curator,10,3,0.4186712485681558,0.3762754441153752,ORIGINAL_AFFECTED
apache__curator,10,4,0.7852233676975946,0.7540699212652897,ORIGINAL_AFFECTED
apache__curator,10,5,0.5429553264604812,0.5327597790479732,ORIGINAL_AFFECTED
apache__curator,10,6,0.368270332187858,0.3678684568343139,ORIGINAL_AFFECTED
apache__curator,10,7,0.7256586483390608,0.5950667583910076,ORIGINAL_AFFECTED
apache__curator,10,8,0.3951890034364261,0.3867215914363652,ORIGINAL_AFFECTED
apache__curator,10,9,0.6443298969072164,0.5416290377456215,ORIGINAL_AFFECTED
apache__curator,10,10,0.368270332187858,0.3995678002894118,ORIGINAL_AFFECTED
apache__curator,10,11,0.570446735395189,0.5988686322879434,ORIGINAL_AFFECTED
apache__curator,10,12,0.604810996563574,0.586734803005683,ORIGINAL_AFFECTED
apache__curator,10,13,0.4163802978235968,0.3201860585650672,ORIGINAL_AFFECTED
apache__curator,10,14,0.6351660939289805,0.7179620897748017,ORIGINAL_AFFECTED
apache__curator,10,15,0.4828178694158076,0.4690808155061681,ORIGINAL_AFFECTED
apache__curator,10,16,0.4627720504009164,0.4852593705610594,ORIGINAL_AFFECTED
apache__curator,10,17,0.7164948453608248,0.6478597554755534,ORIGINAL_AFFECTED
apache__curator,10,18,0.5652920962199313,0.5592217888766116,ORIGINAL_AFFECTED
apache__curator,10,19,0.5882016036655212,0.5199160868423491,ORIGINAL_AFFECTED
apache__curator,10,20,0.1076746849942726,0.176972216530336,ORIGINAL_AFFECTED
apache__curator,10,21,0.7462772050400917,0.7743421501127468,ORIGINAL_AFFECTED
apache__curator,10,22,0.2691867124856816,0.2302734233071092,ORIGINAL_AFFECTED
apache__curator,10,23,0.2405498281786942,0.2287610142538667,ORIGINAL_AFFECTED
apache__curator,10,24,0.3608247422680412,0.2811263427839225,ORIGINAL_AFFECTED
apache__curator,10,25,0.4873997709049256,0.4883850076670301,ORIGINAL_AFFECTED
apache__curator,10,26,0.5893470790378007,0.4726040901111794,ORIGINAL_AFFECTED
apache__curator,10,27,0.3911798396334479,0.4253453380688525,ORIGINAL_AFFECTED
apache__curator,10,28,0.6471935853379153,0.5968997096304851,ORIGINAL_AFFECTED
apache__curator,10,29,0.7554410080183276,0.6605773753841279,ORIGINAL_AFFECTED
apache__curator,10,30,0.7697594501718212,0.6610386985327414,ORIGINAL_AFFECTED
apache__curator,15,1,0.6815578465063001,0.667947417992961,ORIGINAL_AFFECTED
apache__curator,15,2,0.731958762886598,0.6522687543606327,ORIGINAL_AFFECTED
apache__curator,15,3,0.3619702176403208,0.4053778835269517,ORIGINAL_AFFECTED
apache__curator,15,4,0.7439862542955327,0.7375863693451323,ORIGINAL_AFFECTED
apache__curator,15,5,0.4306987399770905,0.5054222727424763,ORIGINAL_AFFECTED
apache__curator,15,6,0.2560137457044674,0.3529422420025787,ORIGINAL_AFFECTED
apache__curator,15,7,0.8768613974799542,0.6763440787400967,ORIGINAL_AFFECTED
apache__curator,15,8,0.4392898052691867,0.4005885099251619,ORIGINAL_AFFECTED
apache__curator,15,9,0.5979381443298969,0.4771018891373954,ORIGINAL_AFFECTED
apache__curator,15,10,0.6053837342497137,0.5753934290158611,ORIGINAL_AFFECTED
apache__curator,15,11,0.504581901489118,0.5311123239268876,ORIGINAL_AFFECTED
apache__curator,15,12,0.5274914089347079,0.4722455557747624,ORIGINAL_AFFECTED
apache__curator,15,13,0.7101947308132875,0.5649795100326009,ORIGINAL_AFFECTED
apache__curator,15,14,0.6042382588774342,0.6996535532151289,ORIGINAL_AFFECTED
apache__curator,15,15,0.4518900343642612,0.4301068915677613,ORIGINAL_AFFECTED
apache__curator,15,16,0.3608247422680412,0.4310712214800208,ORIGINAL_AFFECTED
apache__curator,15,17,0.4788087056128293,0.5733851510686594,ORIGINAL_AFFECTED
apache__curator,15,18,0.6156930126002291,0.5694929084423723,ORIGINAL_AFFECTED
apache__curator,15,19,0.5366552119129439,0.4471056706925357,ORIGINAL_AFFECTED
apache__curator,15,20,0.1128293241695303,0.196493468174413,ORIGINAL_AFFECTED
apache__curator,15,21,0.8367697594501718,0.7856324897013371,ORIGINAL_AFFECTED
apache__curator,15,22,0.6105383734249714,0.5506538559456335,ORIGINAL_AFFECTED
apache__curator,15,23,0.1580756013745705,0.2058426125009871,ORIGINAL_AFFECTED
apache__curator,15,24,0.731958762886598,0.6730117503451936,ORIGINAL_AFFECTED
apache__curator,15,25,0.3144329896907216,0.2906512469297458,ORIGINAL_AFFECTED
apache__curator,15,26,0.563573883161512,0.4538937516559647,ORIGINAL_AFFECTED
apache__curator,15,27,0.3447880870561283,0.3868265316333146,ORIGINAL_AFFECTED
apache__curator,15,28,0.6265750286368843,0.6224561590346187,ORIGINAL_AFFECTED
apache__curator,15,29,0.6483390607101948,0.6413397994794654,ORIGINAL_AFFECTED
apache__curator,15,30,0.6071019473081329,0.6016663656880619,ORIGINAL_AFFECTED
apache__curator,20,1,0.5652920962199313,0.5809502636675736,ORIGINAL_AFFECTED
apache__curator,20,2,0.731958762886598,0.6522687543606327,ORIGINAL_AFFECTED
apache__curator,20,3,0.95418098510882,0.8747516619393169,ORIGINAL_AFFECTED
apache__curator,20,4,0.6821305841924399,0.6805601677338831,ORIGINAL_AFFECTED
apache__curator,20,5,0.3287514318442153,0.3726230528525725,ORIGINAL_AFFECTED
apache__curator,20,6,0.4404352806414662,0.5230349228331854,ORIGINAL_AFFECTED
apache__curator,20,7,0.8562428407789232,0.6739128440495228,ORIGINAL_AFFECTED
apache__curator,20,8,0.4186712485681558,0.3950284230207219,ORIGINAL_AFFECTED
apache__curator,20,9,0.424971363115693,0.3240008676394402,ORIGINAL_AFFECTED
apache__curator,20,10,0.5395189003436426,0.529641128781297,ORIGINAL_AFFECTED
apache__curator,20,11,0.504581901489118,0.5311123239268876,ORIGINAL_AFFECTED
apache__curator,20,12,0.5372279495990837,0.6364289822875275,ORIGINAL_AFFECTED
apache__curator,20,13,0.6288659793814433,0.541833531226493,ORIGINAL_AFFECTED
apache__curator,20,14,0.56815578465063,0.6741622434441409,ORIGINAL_AFFECTED
apache__curator,20,15,0.7336769759450172,0.5028077930154875,ORIGINAL_AFFECTED
apache__curator,20,16,0.3350515463917525,0.4022921875846235,ORIGINAL_AFFECTED
apache__curator,20,17,0.797823596792669,0.7244363347947138,ORIGINAL_AFFECTED
apache__curator,20,18,0.5549828178694158,0.5433462068658135,ORIGINAL_AFFECTED
apache__curator,20,19,0.5263459335624284,0.4392160357195611,ORIGINAL_AFFECTED
apache__curator,20,20,0.1271477663230241,0.1711053210608815,ORIGINAL_AFFECTED
apache__curator,20,21,0.861397479954181,0.8053775226746509,ORIGINAL_AFFECTED
apache__curator,20,22,0.6105383734249714,0.5506538559456335,ORIGINAL_AFFECTED
apache__curator,20,23,0.1076746849942726,0.1753190027386203,ORIGINAL_AFFECTED
apache__curator,20,24,0.6712485681557847,0.601255246145944,ORIGINAL_AFFECTED
apache__curator,20,25,0.2835051546391752,0.236563853190116,ORIGINAL_AFFECTED
apache__curator,20,26,0.563573883161512,0.5299781330637805,ORIGINAL_AFFECTED
apache__curator,20,27,0.2983963344788087,0.3317323758408104,ORIGINAL_AFFECTED
apache__curator,20,28,0.670675830469645,0.6018174589882981,ORIGINAL_AFFECTED
apache__curator,20,29,0.8665521191294387,0.7549467626649681,ORIGINAL_AFFECTED
apache__curator,20,30,0.5463917525773196,0.5943593381114888,ORIGINAL_AFFECTED
apache__curator,25,1,0.504581901489118,0.5720744040611054,ORIGINAL_AFFECTED
apache__curator,25,2,0.6712485681557847,0.6446026000865422,ORIGINAL_AFFECTED
apache__curator,25,3,0.9438717067583048,0.8371297616076852,ORIGINAL_AFFECTED
apache__curator,25,4,0.5040091638029782,0.4601651418975701,ORIGINAL_AFFECTED
apache__curator,25,5,0.3184421534936999,0.3332137897817569,ORIGINAL_AFFECTED
apache__curator,25,6,0.4146620847651776,0.465750742476805,ORIGINAL_AFFECTED
apache__curator,25,7,0.8253150057273768,0.6572871888372558,ORIGINAL_AFFECTED
apache__curator,25,8,0.3373424971363116,0.3745653628152245,ORIGINAL_AFFECTED
apache__curator,25,9,0.3991981672394043,0.2855938519934593,ORIGINAL_AFFECTED
apache__curator,25,10,0.5395189003436426,0.529641128781297,ORIGINAL_AFFECTED
apache__curator,25,11,0.8883161512027491,0.658668446656234,ORIGINAL_AFFECTED
apache__curator,25,12,0.4662084765177549,0.4607820004631699,ORIGINAL_AFFECTED
apache__curator,25,13,0.7749140893470791,0.5215705871488788,ORIGINAL_AFFECTED
apache__curator,25,14,0.5475372279495991,0.6545906859447632,ORIGINAL_AFFECTED
apache__curator,25,15,0.6821305841924399,0.4644547379236965,ORIGINAL_AFFECTED
apache__curator,25,16,0.2989690721649484,0.3932809900171911,ORIGINAL_AFFECTED
apache__curator,25,17,0.6867124856815578,0.6479365505910021,ORIGINAL_AFFECTED
apache__curator,25,18,0.5549828178694158,0.5433462068658135,ORIGINAL_AFFECTED
apache__curator,25,19,0.5005727376861397,0.4306999423604929,ORIGINAL_AFFECTED
apache__curator,25,20,0.5057273768613975,0.4641804239036186,ORIGINAL_AFFECTED
apache__curator,25,21,0.8459335624284078,0.7989044059947341,ORIGINAL_AFFECTED
